order_id,user_id,order_date,total_amount,status,shipping_address,used_coupon_code
83,1409,2025-08-20 03:46:03,269200.0,COMPLETED,대구광역시 동대문구 논현475길 239,WELCOME10
84,1430,2025-08-20 20:20:18,101700.0,COMPLETED,전라북도 여주시 언주길 895-64 (은정김손동),
85,1764,2025-08-14 19:57:55,51200.0,COMPLETED,서울특별시 금천구 도산대길 664 (현지김읍),WELCOME10
86,1143,2025-08-19 15:02:20,134600.0,COMPLETED,대구광역시 중랑구 도산대21가 611,
87,1653,2025-08-18 13:05:29,416400.0,SHIPPED,세종특별자치시 관악구 선릉7길 630,WELCOME10
88,1826,2025-08-14 18:00:51,309300.0,COMPLETED,전라남도 영월군 도산대5거리 888-55,
89,1519,2025-08-21 02:56:27,102900.0,SHIPPED,전라북도 부천시 원미구 테헤란5길 470-82,
90,1935,2025-08-15 05:06:38,291600.0,PENDING,전라남도 충주시 언주길 82,WELCOME10
91,1225,2025-08-20 06:48:59,617800.0,COMPLETED,대구광역시 노원구 봉은사가 563-33,
92,1972,2025-08-19 13:38:43,608800.0,COMPLETED,전라남도 청주시 흥덕구 언주34가 39 (은지장읍),WELCOME10
93,1993,2025-08-21 15:53:24,546800.0,SHIPPED,대전광역시 성동구 반포대8길 361-43,
94,1298,2025-08-20 14:21:33,345700.0,COMPLETED,대구광역시 중랑구 테헤란로 767,WELCOME10
95,1980,2025-08-16 00:39:44,761600.0,COMPLETED,경기도 평창군 서초대0로 931-66 (영희송류읍),
96,1786,2025-08-21 06:20:29,182400.0,COMPLETED,경기도 당진시 압구정거리 727,
97,1574,2025-08-21 04:50:27,89600.0,COMPLETED,충청북도 수원시 장안구 가락길 831-5 (수진유읍),WELCOME10
98,1987,2025-08-13 20:46:11,48200.0,COMPLETED,부산광역시 강남구 봉은사로 147,WELCOME10
99,1111,2025-08-20 02:08:17,544200.0,COMPLETED,대전광역시 동대문구 논현거리 926-6 (예지이동),
100,1391,2025-08-19 15:30:03,329200.0,COMPLETED,전라남도 홍천군 개포30가 754,
101,1875,2025-08-18 00:42:11,282700.0,COMPLETED,서울특별시 서초구 테헤란977길 552 (민서지동),WELCOME10
102,1813,2025-08-21 00:56:55,266200.0,COMPLETED,인천광역시 마포구 서초중앙가 966-21,
103,1419,2025-08-21 07:37:14,791600.0,COMPLETED,부산광역시 중랑구 가락748길 340,WELCOME10
104,1584,2025-08-20 21:51:09,934200.0,COMPLETED,충청남도 인제군 역삼가 587-60,WELCOME10
105,1664,2025-08-21 13:01:17,504200.0,COMPLETED,인천광역시 동대문구 영동대00로 251 (미경박이리),
106,1195,2025-08-11 20:31:40,60300.0,COMPLETED,대전광역시 강동구 논현가 지하389 (영철최동),
107,1761,2025-08-11 05:55:35,294000.0,COMPLETED,대구광역시 강동구 서초대거리 513-72,WELCOME10
108,1995,2025-08-16 04:53:31,307200.0,COMPLETED,제주특별자치도 구리시 석촌호수가 626-8 (영호김동),
109,1844,2025-08-21 10:07:33,363800.0,SHIPPED,경기도 용인시 역삼87로 214 (승민남면),WELCOME10
110,1567,2025-08-20 22:12:54,559400.0,COMPLETED,충청남도 고양시 도산대로 990-11 (채원이권면),
111,1131,2025-08-19 00:03:13,320200.0,PENDING,대전광역시 금천구 오금거리 462-52 (은경김마을),
112,1090,2025-08-17 15:10:48,361800.0,COMPLETED,전라남도 구리시 논현로 791-84,
113,1901,2025-08-19 22:17:37,545100.0,COMPLETED,충청북도 고양시 일산동구 논현거리 294,WELCOME10
114,1865,2025-08-13 09:59:20,327600.0,COMPLETED,전라북도 의왕시 도산대길 780 (준혁배읍),
115,1257,2025-08-14 06:59:09,577000.0,COMPLETED,전라북도 고양시 덕양구 강남대길 471-67,WELCOME10
116,1615,2025-08-12 07:59:43,249400.0,COMPLETED,세종특별자치시 중랑구 언주거리 283-67,
117,1898,2025-08-19 17:56:40,699600.0,SHIPPED,대전광역시 성동구 선릉거리 지하421 (민준권마을),
118,1911,2025-08-19 05:32:44,141000.0,COMPLETED,대전광역시 강서구 봉은사3로 274-93,WELCOME10
119,1691,2025-08-20 20:37:38,101200.0,COMPLETED,울산광역시 서초구 오금33가 150,
120,1614,2025-08-15 15:21:50,79400.0,COMPLETED,전라북도 고양시 학동336가 953 (건우류황마을),WELCOME10
121,1482,2025-08-17 12:43:19,250200.0,COMPLETED,인천광역시 북구 논현90길 881-10 (상호김양리),WELCOME10
122,1919,2025-08-18 01:57:36,93400.0,COMPLETED,강원도 하남시 백제고분가 735-93 (영호문김마을),WELCOME10
123,1599,2025-08-16 02:01:05,313300.0,COMPLETED,부산광역시 양천구 개포길 520-54 (준호배강마을),
124,1975,2025-08-13 21:46:19,442400.0,COMPLETED,서울특별시 강동구 서초중앙3가 658 (미경최이면),
125,1810,2025-08-20 15:27:28,287300.0,COMPLETED,부산광역시 동구 학동길 224-56,
126,1113,2025-08-18 06:32:53,687800.0,SHIPPED,울산광역시 강북구 언주938가 561,
127,1291,2025-08-19 05:21:33,408200.0,COMPLETED,인천광역시 광진구 테헤란751거리 124-9,
128,1847,2025-08-20 07:12:22,224100.0,COMPLETED,제주특별자치도 성남시 도산대길 150-58 (정식김리),
129,1433,2025-08-19 13:02:37,642600.0,SHIPPED,전라북도 영월군 학동023로 533 (시우서면),
130,1824,2025-08-20 22:17:35,447400.0,COMPLETED,전라북도 성남시 중원구 선릉90로 683-54,
131,1837,2025-08-10 09:22:25,371600.0,COMPLETED,충청남도 괴산군 학동183거리 501-24,
132,1351,2025-08-21 12:11:56,430000.0,COMPLETED,울산광역시 동구 오금09거리 46,
133,1273,2025-08-19 04:59:48,76700.0,COMPLETED,전라북도 단양군 삼성가 832-3 (미숙이김면),
134,1891,2025-08-21 12:00:09,358400.0,COMPLETED,울산광역시 서초구 서초대가 72-8,WELCOME10
135,1539,2025-08-17 18:58:27,414500.0,COMPLETED,인천광역시 영등포구 삼성길 542-57,
136,1352,2025-08-21 02:20:22,216400.0,COMPLETED,전라북도 광주시 언주572로 788-13,
137,1769,2025-08-17 22:29:09,701100.0,SHIPPED,서울특별시 중랑구 석촌호수거리 521,WELCOME10
138,1591,2025-08-21 11:27:22,428400.0,COMPLETED,강원도 태안군 테헤란02거리 215,WELCOME10
139,1678,2025-08-13 19:42:56,462000.0,COMPLETED,서울특별시 중구 잠실416거리 731,WELCOME10
140,1514,2025-08-20 14:41:42,120700.0,COMPLETED,충청남도 태백시 반포대길 600-69 (은서오한읍),WELCOME10
141,1320,2025-08-21 13:13:28,580200.0,COMPLETED,전라남도 하남시 학동15가 지하330,
142,1233,2025-08-20 12:01:45,515900.0,COMPLETED,대전광역시 동대문구 석촌호수길 276-59,
143,1332,2025-08-14 14:55:26,426800.0,COMPLETED,부산광역시 금천구 석촌호수길 199-8 (서윤김김리),WELCOME10
144,1841,2025-08-21 13:40:32,198100.0,COMPLETED,충청남도 옥천군 강남대거리 263,WELCOME10
145,1321,2025-08-17 19:09:01,565800.0,COMPLETED,전라북도 홍성군 도산대로 730 (정수허리),
146,1737,2025-08-20 11:53:46,635000.0,COMPLETED,세종특별자치시 은평구 서초중앙474로 324-90 (성민김동),WELCOME10
147,1319,2025-08-17 11:13:22,480000.0,SHIPPED,부산광역시 마포구 영동대676길 524-96 (지연김면),
148,1627,2025-08-20 06:44:15,277000.0,COMPLETED,광주광역시 용산구 선릉696거리 319,
149,1585,2025-08-17 02:19:21,507400.0,COMPLETED,강원도 양양군 오금가 315,
150,1785,2025-08-21 07:58:59,518600.0,COMPLETED,경상남도 광명시 영동대351거리 415-54,
151,1754,2025-08-20 21:35:52,93000.0,SHIPPED,경상북도 영동군 서초대0거리 29 (서윤이오마을),WELCOME10
152,1230,2025-08-19 18:45:21,475900.0,COMPLETED,광주광역시 강북구 개포324가 210-36,WELCOME10
153,1244,2025-08-20 20:29:10,436600.0,SHIPPED,부산광역시 서초구 선릉길 971 (지원최리),
154,1497,2025-08-17 07:03:43,491600.0,PENDING,광주광역시 마포구 백제고분911로 208-1,WELCOME10
155,1182,2025-08-16 09:32:18,710200.0,SHIPPED,울산광역시 중구 석촌호수011가 857 (민지박차읍),
156,1862,2025-08-18 17:35:49,151400.0,SHIPPED,경기도 단양군 삼성길 지하777,
157,1408,2025-08-21 10:45:19,198600.0,COMPLETED,울산광역시 북구 압구정004로 500,WELCOME10
158,1568,2025-08-20 22:29:37,369900.0,COMPLETED,울산광역시 강동구 학동길 247 (옥순박송면),WELCOME10
159,1932,2025-08-18 00:54:21,296600.0,SHIPPED,충청남도 천안시 서북구 학동710길 954-16,
160,1400,2025-08-21 12:40:06,46700.0,SHIPPED,충청북도 양양군 오금로 지하273 (영순장마을),
161,1142,2025-08-19 23:32:52,849200.0,COMPLETED,울산광역시 강북구 양재천51가 538-26 (선영김리),WELCOME10
162,1805,2025-08-18 05:02:24,583200.0,COMPLETED,충청북도 안산시 상록구 테헤란가 929-59 (은지김동),
163,1665,2025-08-16 04:11:15,123800.0,COMPLETED,충청북도 괴산군 삼성0거리 134,WELCOME10
164,1066,2025-08-17 04:20:50,607500.0,COMPLETED,세종특별자치시 금천구 양재천길 102 (병철최권마을),
165,1279,2025-08-16 07:17:05,1046200.0,COMPLETED,강원도 구리시 논현거리 지하48,WELCOME10
166,1211,2025-08-17 10:30:09,658100.0,COMPLETED,전라남도 안양시 영동대길 887-83,
167,1566,2025-08-11 09:54:35,364800.0,COMPLETED,대전광역시 강남구 강남대27로 86,
168,1690,2025-08-21 15:46:46,373000.0,COMPLETED,인천광역시 용산구 영동대가 37,WELCOME10
169,1695,2025-08-14 19:19:23,123800.0,COMPLETED,인천광역시 강동구 봉은사거리 지하788 (미숙최이마을),
170,1907,2025-08-20 18:07:26,365800.0,COMPLETED,울산광역시 은평구 봉은사56로 212-22,WELCOME10
171,1005,2025-08-20 21:36:51,277700.0,COMPLETED,경상남도 삼척시 강남대88가 395,WELCOME10
172,1287,2025-08-21 16:37:04,394200.0,COMPLETED,강원도 김포시 오금81길 180,
173,1981,2025-08-21 08:57:32,209200.0,COMPLETED,전라남도 삼척시 석촌호수673가 192,
174,1105,2025-08-21 09:21:08,898700.0,COMPLETED,서울특별시 성동구 학동길 지하80,
175,1052,2025-08-12 03:09:26,722900.0,COMPLETED,제주특별자치도 충주시 도산대11가 269-97 (지아박허동),
176,1318,2025-08-21 15:17:12,748700.0,PENDING,경상북도 광명시 잠실길 447-22,WELCOME10
177,1882,2025-08-12 05:24:27,479200.0,COMPLETED,울산광역시 은평구 반포대가 220,WELCOME10
178,1886,2025-08-18 09:09:41,260600.0,COMPLETED,전라북도 철원군 논현793거리 381-56,
179,1919,2025-08-18 05:50:20,350000.0,COMPLETED,전라북도 태백시 오금길 798-22 (예원권김마을),WELCOME10
180,1896,2025-08-15 00:00:19,127600.0,SHIPPED,경상북도 고성군 석촌호수08로 296 (영일김김읍),
181,1149,2025-08-13 22:55:34,120700.0,COMPLETED,대전광역시 영등포구 서초대길 271-13 (중수최동),WELCOME10
182,1068,2025-08-21 14:07:46,483300.0,COMPLETED,울산광역시 영등포구 학동79길 431-33 (지연이면),WELCOME10
183,1538,2025-08-14 17:52:34,210300.0,COMPLETED,경상남도 삼척시 백제고분82로 305,
184,1660,2025-08-18 02:39:38,186300.0,PENDING,충청남도 청주시 서원구 서초중앙690로 554,
185,1398,2025-08-16 11:20:26,258300.0,COMPLETED,광주광역시 성동구 삼성928길 75,WELCOME10
186,1922,2025-08-21 05:20:23,166100.0,COMPLETED,부산광역시 은평구 영동대8길 613 (옥자박마을),WELCOME10
187,1234,2025-08-18 21:02:07,410900.0,COMPLETED,충청남도 계룡시 백제고분6로 125-89,
188,1866,2025-08-10 01:45:13,395600.0,COMPLETED,대전광역시 성북구 서초중앙7가 392-56 (준호김이리),
189,1413,2025-08-12 20:16:36,147100.0,COMPLETED,부산광역시 중랑구 개포69가 660,
190,1614,2025-08-08 20:23:52,214600.0,COMPLETED,강원도 춘천시 가락127로 252 (영자주동),WELCOME10
191,1611,2025-08-16 00:20:34,693200.0,COMPLETED,제주특별자치도 영월군 개포8길 326,WELCOME10
192,1435,2025-08-16 14:15:11,23800.0,COMPLETED,대구광역시 강북구 강남대거리 754 (유진나김동),WELCOME10
193,1304,2025-08-11 07:55:18,44600.0,COMPLETED,부산광역시 영등포구 논현로 309 (정훈오서리),
194,1906,2025-08-16 08:33:38,249600.0,SHIPPED,충청남도 예산군 반포대거리 187 (수민오서면),
195,1077,2025-08-17 05:42:40,379900.0,COMPLETED,경상남도 양평군 선릉가 669 (예준조김면),WELCOME10
196,1494,2025-08-19 16:04:26,117900.0,SHIPPED,광주광역시 서대문구 선릉로 757 (정순배김동),
197,1451,2025-08-21 16:46:13,146800.0,SHIPPED,서울특별시 강서구 서초중앙443길 615,WELCOME10
198,1495,2025-08-20 06:42:31,384200.0,COMPLETED,인천광역시 중구 선릉5거리 730-17 (선영김동),WELCOME10
199,1156,2025-08-09 13:19:40,86500.0,COMPLETED,광주광역시 서대문구 오금로 811-4 (은정우박읍),
200,1001,2025-08-17 23:10:03,397200.0,COMPLETED,울산광역시 송파구 반포대835로 416-47,
201,1799,2025-08-11 12:25:16,176600.0,COMPLETED,대전광역시 중구 가락105길 564,
202,1094,2025-08-19 17:23:21,468600.0,COMPLETED,인천광역시 양천구 봉은사로 186-71 (준혁안면),WELCOME10
203,1883,2025-08-19 04:20:32,321600.0,COMPLETED,대구광역시 동대문구 오금길 870,
204,1692,2025-08-20 00:53:41,376200.0,COMPLETED,강원도 서천군 테헤란로 지하336,WELCOME10
205,1537,2025-08-19 11:45:43,649000.0,COMPLETED,전라북도 춘천시 서초중앙로 604,
206,1876,2025-08-15 23:48:27,380000.0,COMPLETED,서울특별시 중랑구 백제고분0길 464 (동현이김면),WELCOME10
207,1027,2025-08-21 15:32:54,316800.0,COMPLETED,대구광역시 용산구 도산대길 176 (미정김리),WELCOME10
208,1239,2025-08-21 02:50:59,393200.0,COMPLETED,경상남도 시흥시 학동거리 972 (지은이박면),
209,1149,2025-08-13 12:27:04,317000.0,COMPLETED,광주광역시 북구 학동129길 326 (명숙김동),
210,1072,2025-08-18 01:49:08,490800.0,COMPLETED,인천광역시 강서구 서초중앙2길 3,
211,1746,2025-08-21 14:15:01,279400.0,SHIPPED,전라남도 포천시 영동대318로 718-52,
212,1354,2025-08-18 07:21:32,281500.0,COMPLETED,경상북도 아산시 테헤란길 지하317,WELCOME10
213,1229,2025-08-17 21:58:49,390400.0,COMPLETED,경상북도 괴산군 학동거리 287 (지민이리),WELCOME10
214,1697,2025-08-14 23:06:17,648500.0,COMPLETED,충청북도 음성군 개포로 369,WELCOME10
215,1707,2025-08-15 14:05:20,466700.0,COMPLETED,광주광역시 금천구 반포대가 647-5,WELCOME10
216,1137,2025-08-21 00:07:00,287100.0,COMPLETED,경기도 연천군 개포6로 8 (영식이동),
217,1428,2025-08-20 22:16:15,248900.0,COMPLETED,대전광역시 중구 선릉7거리 297 (영호홍마을),
218,1669,2025-08-19 04:43:31,427900.0,COMPLETED,울산광역시 송파구 석촌호수길 지하32,WELCOME10
219,1537,2025-08-20 06:56:30,153400.0,SHIPPED,전라남도 안양시 잠실275거리 776-13,WELCOME10
220,1563,2025-08-20 15:18:49,655200.0,SHIPPED,전라북도 천안시 동남구 삼성길 786-52,WELCOME10
221,1003,2025-08-18 10:23:32,522400.0,COMPLETED,충청북도 연천군 백제고분거리 573 (옥자박읍),
222,1306,2025-08-19 02:40:57,501000.0,COMPLETED,대전광역시 도봉구 영동대가 18,WELCOME10
223,1111,2025-08-17 19:20:08,432700.0,COMPLETED,강원도 시흥시 개포로 460-38,
224,1242,2025-08-21 09:52:51,187200.0,COMPLETED,대구광역시 남구 언주3길 지하217 (선영김이면),
225,1879,2025-08-20 00:03:29,209500.0,COMPLETED,경상남도 용인시 처인구 봉은사7거리 281 (경자안박면),
226,1613,2025-08-12 21:25:06,445100.0,SHIPPED,전라남도 용인시 수지구 학동가 472-89,
227,1714,2025-08-17 12:53:53,330200.0,COMPLETED,부산광역시 동구 선릉로 760-15 (민지김이면),
228,1451,2025-08-21 11:57:59,184600.0,SHIPPED,대전광역시 중구 학동로 613-41,
229,1240,2025-08-12 06:59:24,793600.0,COMPLETED,전라북도 동해시 잠실171거리 947-72 (영진장이마을),
230,1916,2025-08-21 00:04:05,61700.0,COMPLETED,경상남도 홍성군 영동대거리 110 (서준이박동),WELCOME10
231,1162,2025-08-19 10:29:48,178000.0,COMPLETED,울산광역시 금천구 서초대로 402-33 (명자김김마을),WELCOME10
232,1360,2025-08-13 23:55:51,757200.0,COMPLETED,광주광역시 중구 개포474로 지하84 (옥순박곽리),
233,1555,2025-08-21 08:38:43,91200.0,SHIPPED,세종특별자치시 종로구 삼성0가 779 (지혜이읍),
234,1814,2025-08-12 12:41:51,62800.0,COMPLETED,경상남도 청주시 상당구 백제고분417가 592-99,
235,1910,2025-08-19 07:37:20,227600.0,COMPLETED,경상남도 안산시 가락가 지하856,WELCOME10
236,1035,2025-08-10 18:49:14,187200.0,COMPLETED,대전광역시 도봉구 압구정253가 255-46,WELCOME10
237,1890,2025-08-21 08:25:26,150600.0,PENDING,울산광역시 강북구 테헤란8가 365,
238,1742,2025-08-19 07:19:23,618800.0,COMPLETED,대전광역시 강북구 논현122길 55-1,
239,1884,2025-08-13 00:16:18,111500.0,COMPLETED,세종특별자치시 구로구 논현가 250,
240,1746,2025-08-18 20:35:30,132600.0,COMPLETED,부산광역시 서초구 백제고분거리 640-41 (재호김읍),WELCOME10
241,1536,2025-08-20 22:24:11,146800.0,COMPLETED,제주특별자치도 예산군 오금70로 973,
242,1309,2025-08-20 23:53:47,525300.0,COMPLETED,제주특별자치도 안양시 동안구 서초중앙가 21 (지민양김면),WELCOME10
243,1740,2025-08-17 02:43:21,563200.0,COMPLETED,세종특별자치시 양천구 서초중앙91길 791,WELCOME10
244,1904,2025-08-16 07:16:14,515400.0,COMPLETED,서울특별시 강동구 양재천179로 지하205,
245,1069,2025-08-14 10:14:04,563400.0,SHIPPED,인천광역시 서구 개포83거리 지하83 (성훈윤김면),WELCOME10
246,1235,2025-08-12 16:57:40,449900.0,COMPLETED,충청남도 포천시 영동대2로 39 (미숙장이리),
247,1634,2025-08-11 09:34:09,132600.0,COMPLETED,경상북도 부천시 오정구 도산대거리 38-93,
248,1810,2025-08-21 08:12:35,395300.0,COMPLETED,인천광역시 노원구 학동2길 761,
